State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,MAINPURI,1998,Whole Year ,Sugarcane,486,27200
Uttar Pradesh,MAINPURI,1999,Whole Year ,Sugarcane,457,27597
Uttar Pradesh,MAINPURI,2000,Whole Year ,Sugarcane,436,22510
Uttar Pradesh,MAINPURI,2001,Whole Year ,Sugarcane,524,27469
Uttar Pradesh,MAINPURI,2002,Whole Year ,Sugarcane,420,22851
Uttar Pradesh,MAINPURI,2003,Whole Year ,Sugarcane,527,27258
Uttar Pradesh,MAINPURI,2004,Kharif     ,Sugarcane,361,17930
Uttar Pradesh,MAINPURI,2005,Kharif     ,Sugarcane,527,26550
Uttar Pradesh,MAINPURI,2006,Kharif     ,Sugarcane,361,19438
Uttar Pradesh,MAINPURI,2007,Kharif     ,Sugarcane,453,23795
Uttar Pradesh,MAINPURI,2008,Kharif     ,Sugarcane,423,21636
Uttar Pradesh,MAINPURI,2009,Kharif     ,Sugarcane,369,15942
Uttar Pradesh,MAINPURI,2010,Kharif     ,Sugarcane,430,21889
Uttar Pradesh,MAINPURI,2011,Kharif     ,Sugarcane,529,25114
Uttar Pradesh,MAINPURI,2012,Kharif     ,Sugarcane,555,25170
Uttar Pradesh,MAINPURI,2013,Kharif     ,Sugarcane,547,26252
Uttar Pradesh,MAINPURI,2014,Kharif     ,Sugarcane,338,14234
Uttar Pradesh,MATHURA,1997,Whole Year ,Sugarcane,14488,748972
Uttar Pradesh,MATHURA,1998,Whole Year ,Sugarcane,11769,683638
Uttar Pradesh,MATHURA,1999,Whole Year ,Sugarcane,10269,659886
Uttar Pradesh,MATHURA,2000,Whole Year ,Sugarcane,10454,497318
Uttar Pradesh,MATHURA,2001,Whole Year ,Sugarcane,10576,449776
Uttar Pradesh,MATHURA,2002,Whole Year ,Sugarcane,9275,500665
Uttar Pradesh,MATHURA,2003,Whole Year ,Sugarcane,8048,396638
Uttar Pradesh,MATHURA,2004,Kharif     ,Sugarcane,6292,300154
Uttar Pradesh,MATHURA,2005,Kharif     ,Sugarcane,8048,366828
Uttar Pradesh,MATHURA,2006,Kharif     ,Sugarcane,6292,278660
Uttar Pradesh,MATHURA,2007,Kharif     ,Sugarcane,5910,286399
Uttar Pradesh,MATHURA,2008,Kharif     ,Sugarcane,5602,246062
Uttar Pradesh,MATHURA,2009,Kharif     ,Sugarcane,5487,237060
Uttar Pradesh,MATHURA,2010,Kharif     ,Sugarcane,4983,253655
Uttar Pradesh,MATHURA,2011,Kharif     ,Sugarcane,4375,207708
Uttar Pradesh,MATHURA,2012,Kharif     ,Sugarcane,856,38821
Uttar Pradesh,MATHURA,2013,Kharif     ,Sugarcane,585,28075
Uttar Pradesh,MATHURA,2014,Kharif     ,Sugarcane,990,41691
Uttar Pradesh,MAU,1997,Whole Year ,Sugarcane,11434,553177
Uttar Pradesh,MAU,1998,Whole Year ,Sugarcane,10402,372017
Uttar Pradesh,MAU,1999,Whole Year ,Sugarcane,10166,418880
Uttar Pradesh,MAU,2000,Whole Year ,Sugarcane,9474,445297
Uttar Pradesh,MAU,2001,Whole Year ,Sugarcane,9024,421565
Uttar Pradesh,MAU,2002,Whole Year ,Sugarcane,9261,400779
Uttar Pradesh,MAU,2003,Whole Year ,Sugarcane,8784,380699
Uttar Pradesh,MAU,2004,Kharif     ,Sugarcane,7040,310858
Uttar Pradesh,MAU,2005,Kharif     ,Sugarcane,9386,435886
Uttar Pradesh,MAU,2006,Kharif     ,Sugarcane,7040,269491
Uttar Pradesh,MAU,2007,Kharif     ,Sugarcane,6253,255773
Uttar Pradesh,MAU,2008,Kharif     ,Sugarcane,7306,290574
Uttar Pradesh,MAU,2009,Kharif     ,Sugarcane,6148,257650
Uttar Pradesh,MAU,2010,Kharif     ,Sugarcane,6873,295951
Uttar Pradesh,MAU,2011,Kharif     ,Sugarcane,6973,310912
Uttar Pradesh,MAU,2012,Kharif     ,Sugarcane,7161,342783
Uttar Pradesh,MAU,2013,Kharif     ,Sugarcane,6662,341254
Uttar Pradesh,MAU,2014,Kharif     ,Sugarcane,6411,332115
Uttar Pradesh,MEERUT,1997,Whole Year ,Sugarcane,119796,8097970
Uttar Pradesh,MEERUT,1998,Whole Year ,Sugarcane,118335,7667161
Uttar Pradesh,MEERUT,1999,Whole Year ,Sugarcane,119706,6809356
Uttar Pradesh,MEERUT,2000,Whole Year ,Sugarcane,120582,7450038
Uttar Pradesh,MEERUT,2001,Whole Year ,Sugarcane,122707,7932762
Uttar Pradesh,MEERUT,2002,Whole Year ,Sugarcane,127563,7963503
Uttar Pradesh,MEERUT,2003,Whole Year ,Sugarcane,128721,8302505
Uttar Pradesh,MEERUT,2004,Kharif     ,Sugarcane,128829,8762949
Uttar Pradesh,MEERUT,2005,Kharif     ,Sugarcane,129623,8792587
Uttar Pradesh,MEERUT,2006,Kharif     ,Sugarcane,128829,8928365
Uttar Pradesh,MEERUT,2007,Kharif     ,Sugarcane,136578,9501458
Uttar Pradesh,MEERUT,2008,Kharif     ,Sugarcane,129457,8221037
Uttar Pradesh,MEERUT,2009,Kharif     ,Sugarcane,128483,8430027
Uttar Pradesh,MEERUT,2010,Kharif     ,Sugarcane,129711,8560407
Uttar Pradesh,MEERUT,2011,Kharif     ,Sugarcane,130586,8236843
Uttar Pradesh,MEERUT,2012,Kharif     ,Sugarcane,132541,9023391
Uttar Pradesh,MEERUT,2013,Kharif     ,Sugarcane,135532,9643373
Uttar Pradesh,MEERUT,2014,Kharif     ,Sugarcane,121109,9506088
Uttar Pradesh,MIRZAPUR,1997,Whole Year ,Sugarcane,3011,130544
Uttar Pradesh,MIRZAPUR,1998,Whole Year ,Sugarcane,2684,110871
Uttar Pradesh,MIRZAPUR,1999,Whole Year ,Sugarcane,2475,77472
Uttar Pradesh,MIRZAPUR,2000,Whole Year ,Sugarcane,2384,169960
Uttar Pradesh,MIRZAPUR,2001,Whole Year ,Sugarcane,2456,127577
Uttar Pradesh,MIRZAPUR,2002,Whole Year ,Sugarcane,1859,122371
Uttar Pradesh,MIRZAPUR,2003,Whole Year ,Sugarcane,1933,96411
Uttar Pradesh,MIRZAPUR,2004,Kharif     ,Sugarcane,1756,75573
Uttar Pradesh,MIRZAPUR,2005,Kharif     ,Sugarcane,1885,66639
Uttar Pradesh,MIRZAPUR,2006,Kharif     ,Sugarcane,1756,76035
Uttar Pradesh,MIRZAPUR,2007,Kharif     ,Sugarcane,1604,91768
Uttar Pradesh,MIRZAPUR,2008,Kharif     ,Sugarcane,678,35474
Uttar Pradesh,MIRZAPUR,2009,Kharif     ,Sugarcane,1696,86564
Uttar Pradesh,MIRZAPUR,2010,Kharif     ,Sugarcane,1817,97202
Uttar Pradesh,MIRZAPUR,2011,Kharif     ,Sugarcane,1697,94442
Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Sugarcane,1444,78328
Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Sugarcane,1718,109528
Uttar Pradesh,MIRZAPUR,2014,Kharif     ,Sugarcane,1596,104987
Uttar Pradesh,MORADABAD,1997,Whole Year ,Sugarcane,58797,3874370
Uttar Pradesh,MORADABAD,1998,Whole Year ,Sugarcane,57258,3797809
Uttar Pradesh,MORADABAD,1999,Whole Year ,Sugarcane,72143,3910728
Uttar Pradesh,MORADABAD,2000,Whole Year ,Sugarcane,66451,3476451
Uttar Pradesh,MORADABAD,2001,Whole Year ,Sugarcane,66165,3564706
Uttar Pradesh,MORADABAD,2002,Whole Year ,Sugarcane,74269,3888428
Uttar Pradesh,MORADABAD,2003,Whole Year ,Sugarcane,68174,3594406
Uttar Pradesh,MORADABAD,2004,Kharif     ,Sugarcane,59559,3760079
Uttar Pradesh,MORADABAD,2005,Kharif     ,Sugarcane,68437,4085141
Uttar Pradesh,MORADABAD,2006,Kharif     ,Sugarcane,77814,4935275
Uttar Pradesh,MORADABAD,2007,Kharif     ,Sugarcane,72167,4072817
Uttar Pradesh,MORADABAD,2008,Kharif     ,Sugarcane,58520,3175997
Uttar Pradesh,MORADABAD,2009,Kharif     ,Sugarcane,62780,3526478
Uttar Pradesh,MORADABAD,2010,Kharif     ,Sugarcane,71306,3689087
Uttar Pradesh,MORADABAD,2011,Kharif     ,Sugarcane,69975,3925598
Uttar Pradesh,MORADABAD,2012,Kharif     ,Sugarcane,53415,3390571
Uttar Pradesh,MORADABAD,2013,Kharif     ,Sugarcane,47214,3024340
Uttar Pradesh,MORADABAD,2014,Kharif     ,Sugarcane,44938,2900119
Uttar Pradesh,MUZAFFARNAGAR,1997,Whole Year ,Sugarcane,207556,14079769
Uttar Pradesh,MUZAFFARNAGAR,1998,Whole Year ,Sugarcane,209326,14387395
Uttar Pradesh,MUZAFFARNAGAR,1999,Whole Year ,Sugarcane,212099,13469135
Uttar Pradesh,MUZAFFARNAGAR,2000,Whole Year ,Sugarcane,214102,13445606
Uttar Pradesh,MUZAFFARNAGAR,2001,Whole Year ,Sugarcane,218382,14090880
Uttar Pradesh,MUZAFFARNAGAR,2002,Whole Year ,Sugarcane,227040,14590499
Uttar Pradesh,MUZAFFARNAGAR,2003,Whole Year ,Sugarcane,228041,15503139
Uttar Pradesh,MUZAFFARNAGAR,2004,Kharif     ,Sugarcane,225693,15962815
Uttar Pradesh,MUZAFFARNAGAR,2005,Kharif     ,Sugarcane,224740,15205908
Uttar Pradesh,MUZAFFARNAGAR,2006,Kharif     ,Sugarcane,232610,16087308
Uttar Pradesh,MUZAFFARNAGAR,2007,Kharif     ,Sugarcane,230067,15119083
Uttar Pradesh,MUZAFFARNAGAR,2008,Kharif     ,Sugarcane,230648,13733705
Uttar Pradesh,MUZAFFARNAGAR,2009,Kharif     ,Sugarcane,233825,16421997
Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif     ,Sugarcane,231873,14395603
Uttar Pradesh,MUZAFFARNAGAR,2011,Kharif     ,Sugarcane,232053,15464940
Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Sugarcane,172512,12320117
Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Sugarcane,172978,12617707
Uttar Pradesh,MUZAFFARNAGAR,2014,Kharif     ,Sugarcane,164216,11803189
Uttar Pradesh,PILIBHIT,1997,Whole Year ,Sugarcane,48198,3038980
Uttar Pradesh,PILIBHIT,1998,Whole Year ,Sugarcane,45485,2832806
Uttar Pradesh,PILIBHIT,1999,Whole Year ,Sugarcane,43328,2676630
Uttar Pradesh,PILIBHIT,2000,Whole Year ,Sugarcane,43675,2433746
Uttar Pradesh,PILIBHIT,2001,Whole Year ,Sugarcane,49713,3036868
Uttar Pradesh,PILIBHIT,2002,Whole Year ,Sugarcane,57731,3322073
Uttar Pradesh,PILIBHIT,2003,Whole Year ,Sugarcane,48994,2396982
Uttar Pradesh,PILIBHIT,2004,Kharif     ,Sugarcane,44817,2782777
Uttar Pradesh,PILIBHIT,2005,Kharif     ,Sugarcane,52083,3010397
Uttar Pradesh,PILIBHIT,2006,Kharif     ,Sugarcane,61177,3857087
Uttar Pradesh,PILIBHIT,2007,Kharif     ,Sugarcane,73023,4096298
Uttar Pradesh,PILIBHIT,2008,Kharif     ,Sugarcane,61556,3204852
Uttar Pradesh,PILIBHIT,2009,Kharif     ,Sugarcane,50456,3308703
Uttar Pradesh,PILIBHIT,2010,Kharif     ,Sugarcane,56183,3376823
Uttar Pradesh,PILIBHIT,2011,Kharif     ,Sugarcane,55543,3575414
Uttar Pradesh,PILIBHIT,2012,Kharif     ,Sugarcane,55380,3636251
Uttar Pradesh,PILIBHIT,2013,Kharif     ,Sugarcane,74784,4430802
Uttar Pradesh,PILIBHIT,2014,Kharif     ,Sugarcane,93620,6500973
Uttar Pradesh,PRATAPGARH,1997,Whole Year ,Sugarcane,2051,106919
Uttar Pradesh,PRATAPGARH,1998,Whole Year ,Sugarcane,2280,82800
Uttar Pradesh,PRATAPGARH,1999,Whole Year ,Sugarcane,2108,118604
Uttar Pradesh,PRATAPGARH,2000,Whole Year ,Sugarcane,2094,99722
Uttar Pradesh,PRATAPGARH,2001,Whole Year ,Sugarcane,2115,82510
Uttar Pradesh,PRATAPGARH,2002,Whole Year ,Sugarcane,1272,54721
Uttar Pradesh,PRATAPGARH,2003,Whole Year ,Sugarcane,1571,65794
Uttar Pradesh,PRATAPGARH,2004,Kharif     ,Sugarcane,1221,66653
Uttar Pradesh,PRATAPGARH,2005,Kharif     ,Sugarcane,827,28096
Uttar Pradesh,PRATAPGARH,2006,Kharif     ,Sugarcane,1221,55142
Uttar Pradesh,PRATAPGARH,2007,Kharif     ,Sugarcane,1136,50665
Uttar Pradesh,PRATAPGARH,2008,Kharif     ,Sugarcane,1158,64008
Uttar Pradesh,PRATAPGARH,2009,Kharif     ,Sugarcane,1081,47073
Uttar Pradesh,PRATAPGARH,2010,Kharif     ,Sugarcane,946,55191
Uttar Pradesh,PRATAPGARH,2011,Kharif     ,Sugarcane,1084,60568
Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Sugarcane,1039,63521
Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Sugarcane,1000,68229
Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Sugarcane,846,55651
Uttar Pradesh,RAE BARELI,1997,Whole Year ,Sugarcane,4404,196454
Uttar Pradesh,RAE BARELI,1998,Whole Year ,Sugarcane,4632,252463
Uttar Pradesh,RAE BARELI,1999,Whole Year ,Sugarcane,4483,226983
Uttar Pradesh,RAE BARELI,2000,Whole Year ,Sugarcane,4487,214856
Uttar Pradesh,RAE BARELI,2001,Whole Year ,Sugarcane,5078,247095
Uttar Pradesh,RAE BARELI,2002,Whole Year ,Sugarcane,5177,200764
Uttar Pradesh,RAE BARELI,2003,Whole Year ,Sugarcane,4873,183439
Uttar Pradesh,RAE BARELI,2004,Kharif     ,Sugarcane,4883,236200
Uttar Pradesh,RAE BARELI,2005,Kharif     ,Sugarcane,4241,199853
Uttar Pradesh,RAE BARELI,2006,Kharif     ,Sugarcane,6532,237739
Uttar Pradesh,RAE BARELI,2007,Kharif     ,Sugarcane,4971,193789
Uttar Pradesh,RAE BARELI,2008,Kharif     ,Sugarcane,3398,117313
Uttar Pradesh,RAE BARELI,2009,Kharif     ,Sugarcane,2977,88869
Uttar Pradesh,RAE BARELI,2010,Kharif     ,Sugarcane,2246,99345
Uttar Pradesh,RAE BARELI,2011,Kharif     ,Sugarcane,2169,111478
Uttar Pradesh,RAE BARELI,2012,Kharif     ,Sugarcane,2295,118266
Uttar Pradesh,RAE BARELI,2013,Kharif     ,Sugarcane,2146,114193
Uttar Pradesh,RAE BARELI,2014,Kharif     ,Sugarcane,2306,125317
Uttar Pradesh,RAMPUR,1997,Whole Year ,Sugarcane,25408,1534846
Uttar Pradesh,RAMPUR,1998,Whole Year ,Sugarcane,24675,1523829
Uttar Pradesh,RAMPUR,1999,Whole Year ,Sugarcane,24380,1509805
Uttar Pradesh,RAMPUR,2000,Whole Year ,Sugarcane,21210,1233998
Uttar Pradesh,RAMPUR,2001,Whole Year ,Sugarcane,23820,1434345
Uttar Pradesh,RAMPUR,2002,Whole Year ,Sugarcane,22714,1381011
Uttar Pradesh,RAMPUR,2003,Whole Year ,Sugarcane,21101,1204023
Uttar Pradesh,RAMPUR,2004,Kharif     ,Sugarcane,17457,1141129
Uttar Pradesh,RAMPUR,2005,Kharif     ,Sugarcane,22385,1291525
Uttar Pradesh,RAMPUR,2006,Kharif     ,Sugarcane,17457,1065715
Uttar Pradesh,RAMPUR,2007,Kharif     ,Sugarcane,18562,1097385
Uttar Pradesh,RAMPUR,2008,Kharif     ,Sugarcane,24001,1218675
Uttar Pradesh,RAMPUR,2009,Kharif     ,Sugarcane,19403,1079117
Uttar Pradesh,RAMPUR,2010,Kharif     ,Sugarcane,24643,1301939
Uttar Pradesh,RAMPUR,2011,Kharif     ,Sugarcane,23487,1366474
Uttar Pradesh,RAMPUR,2012,Kharif     ,Sugarcane,24650,1449420
Uttar Pradesh,RAMPUR,2013,Kharif     ,Sugarcane,22271,1389354
Uttar Pradesh,RAMPUR,2014,Kharif     ,Sugarcane,28625,1784483
Uttar Pradesh,SAHARANPUR,1997,Whole Year ,Sugarcane,113902,7548513
Uttar Pradesh,SAHARANPUR,1998,Whole Year ,Sugarcane,114027,7446875
Uttar Pradesh,SAHARANPUR,1999,Whole Year ,Sugarcane,117551,7308381
Uttar Pradesh,SAHARANPUR,2000,Whole Year ,Sugarcane,123149,7052990
Uttar Pradesh,SAHARANPUR,2001,Whole Year ,Sugarcane,131558,7348830
Uttar Pradesh,SAHARANPUR,2002,Whole Year ,Sugarcane,135765,7839614
Uttar Pradesh,SAHARANPUR,2003,Whole Year ,Sugarcane,133770,8199566
Uttar Pradesh,SAHARANPUR,2004,Kharif     ,Sugarcane,127284,8094753
Uttar Pradesh,SAHARANPUR,2005,Kharif     ,Sugarcane,140825,8715378
Uttar Pradesh,SAHARANPUR,2006,Kharif     ,Sugarcane,137615,8692314
Uttar Pradesh,SAHARANPUR,2007,Kharif     ,Sugarcane,132262,8368481
Uttar Pradesh,SAHARANPUR,2008,Kharif     ,Sugarcane,125345,6855870
Uttar Pradesh,SAHARANPUR,2009,Kharif     ,Sugarcane,128136,8028489
Uttar Pradesh,SAHARANPUR,2010,Kharif     ,Sugarcane,142703,8686617
Uttar Pradesh,SAHARANPUR,2011,Kharif     ,Sugarcane,139043,7927676
Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Sugarcane,137383,8557312
Uttar Pradesh,SAHARANPUR,2013,Kharif     ,Sugarcane,136450,8432610
Uttar Pradesh,SAHARANPUR,2014,Kharif     ,Sugarcane,124052,8169569
Uttar Pradesh,SAMBHAL,2012,Kharif     ,Sugarcane,29444,1753685
Uttar Pradesh,SAMBHAL,2013,Kharif     ,Sugarcane,28638,1762153
Uttar Pradesh,SAMBHAL,2014,Kharif     ,Sugarcane,28914,1833148
Uttar Pradesh,SANT KABEER NAGAR,1997,Whole Year ,Sugarcane,4645,283624
Uttar Pradesh,SANT KABEER NAGAR,1998,Whole Year ,Sugarcane,4656,242820
Uttar Pradesh,SANT KABEER NAGAR,1999,Whole Year ,Sugarcane,4959,273281
Uttar Pradesh,SANT KABEER NAGAR,2000,Whole Year ,Sugarcane,3665,192852
Uttar Pradesh,SANT KABEER NAGAR,2001,Whole Year ,Sugarcane,3933,238623
Uttar Pradesh,SANT KABEER NAGAR,2002,Whole Year ,Sugarcane,4022,232102
Uttar Pradesh,SANT KABEER NAGAR,2003,Whole Year ,Sugarcane,3881,190728
Uttar Pradesh,SANT KABEER NAGAR,2004,Kharif     ,Sugarcane,3937,218535
Uttar Pradesh,SANT KABEER NAGAR,2005,Kharif     ,Sugarcane,4031,233024
Uttar Pradesh,SANT KABEER NAGAR,2006,Kharif     ,Sugarcane,4475,237694
Uttar Pradesh,SANT KABEER NAGAR,2007,Kharif     ,Sugarcane,3994,206442
Uttar Pradesh,SANT KABEER NAGAR,2008,Kharif     ,Sugarcane,3355,155457
Uttar Pradesh,SANT KABEER NAGAR,2009,Kharif     ,Sugarcane,3790,193184
Uttar Pradesh,SANT KABEER NAGAR,2010,Kharif     ,Sugarcane,3877,203574
Uttar Pradesh,SANT KABEER NAGAR,2011,Kharif     ,Sugarcane,3737,209586
Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Sugarcane,3981,240229
Uttar Pradesh,SANT KABEER NAGAR,2013,Kharif     ,Sugarcane,3031,186601
Uttar Pradesh,SANT KABEER NAGAR,2014,Kharif     ,Sugarcane,3606,226168
Uttar Pradesh,SANT RAVIDAS NAGAR,1997,Whole Year ,Sugarcane,2079,90138
Uttar Pradesh,SANT RAVIDAS NAGAR,1998,Whole Year ,Sugarcane,2078,85838
Uttar Pradesh,SANT RAVIDAS NAGAR,1999,Whole Year ,Sugarcane,1993,62385
Uttar Pradesh,SANT RAVIDAS NAGAR,2000,Whole Year ,Sugarcane,1544,55627
Uttar Pradesh,SANT RAVIDAS NAGAR,2001,Whole Year ,Sugarcane,1549,48490
Uttar Pradesh,SANT RAVIDAS NAGAR,2002,Whole Year ,Sugarcane,1213,42261
Uttar Pradesh,SANT RAVIDAS NAGAR,2003,Whole Year ,Sugarcane,1080,38597
Uttar Pradesh,SANT RAVIDAS NAGAR,2004,Kharif     ,Sugarcane,1079,46437
Uttar Pradesh,SANT RAVIDAS NAGAR,2005,Kharif     ,Sugarcane,1197,42316
Uttar Pradesh,SANT RAVIDAS NAGAR,2006,Kharif     ,Sugarcane,1223,52956
Uttar Pradesh,SANT RAVIDAS NAGAR,2007,Kharif     ,Sugarcane,977,55896
Uttar Pradesh,SANT RAVIDAS NAGAR,2008,Kharif     ,Sugarcane,785,41073
Uttar Pradesh,SANT RAVIDAS NAGAR,2009,Kharif     ,Sugarcane,938,47875
Uttar Pradesh,SANT RAVIDAS NAGAR,2010,Kharif     ,Sugarcane,1084,57990
Uttar Pradesh,SANT RAVIDAS NAGAR,2011,Kharif     ,Sugarcane,1043,58045
Uttar Pradesh,SANT RAVIDAS NAGAR,2012,Kharif     ,Sugarcane,1003,54407
Uttar Pradesh,SANT RAVIDAS NAGAR,2013,Kharif     ,Sugarcane,946,60310
Uttar Pradesh,SANT RAVIDAS NAGAR,2014,Kharif     ,Sugarcane,1100,72359
Uttar Pradesh,SHAHJAHANPUR,1997,Whole Year ,Sugarcane,46691,2832836
Uttar Pradesh,SHAHJAHANPUR,1998,Whole Year ,Sugarcane,49925,2876079
Uttar Pradesh,SHAHJAHANPUR,1999,Whole Year ,Sugarcane,52941,2966390
Uttar Pradesh,SHAHJAHANPUR,2000,Whole Year ,Sugarcane,51148,2648239
Uttar Pradesh,SHAHJAHANPUR,2001,Whole Year ,Sugarcane,48261,2482932
Uttar Pradesh,SHAHJAHANPUR,2002,Whole Year ,Sugarcane,51226,2656580
Uttar Pradesh,SHAHJAHANPUR,2003,Whole Year ,Sugarcane,45657,2358093
Uttar Pradesh,SHAHJAHANPUR,2004,Kharif     ,Sugarcane,38905,2328853
Uttar Pradesh,SHAHJAHANPUR,2005,Kharif     ,Sugarcane,49860,2960487
Uttar Pradesh,SHAHJAHANPUR,2006,Kharif     ,Sugarcane,50232,2858804
Uttar Pradesh,SHAHJAHANPUR,2007,Kharif     ,Sugarcane,41285,2183151
Uttar Pradesh,SHAHJAHANPUR,2008,Kharif     ,Sugarcane,37629,1985156
Uttar Pradesh,SHAHJAHANPUR,2009,Kharif     ,Sugarcane,38892,2218089
Uttar Pradesh,SHAHJAHANPUR,2010,Kharif     ,Sugarcane,45579,2567192
Uttar Pradesh,SHAHJAHANPUR,2011,Kharif     ,Sugarcane,41556,2458952
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Sugarcane,46086,2829680
Uttar Pradesh,SHAHJAHANPUR,2013,Kharif     ,Sugarcane,40137,2444664
Uttar Pradesh,SHAHJAHANPUR,2014,Kharif     ,Sugarcane,42195,2850863
Uttar Pradesh,SHAMLI,2012,Kharif     ,Sugarcane,65987,4689300
Uttar Pradesh,SHAMLI,2013,Kharif     ,Sugarcane,65837,5045221
Uttar Pradesh,SHAMLI,2014,Kharif     ,Sugarcane,62990,4966384
Uttar Pradesh,SHRAVASTI,1997,Whole Year ,Sugarcane,1561,76227
Uttar Pradesh,SHRAVASTI,1998,Whole Year ,Sugarcane,1686,82214
Uttar Pradesh,SHRAVASTI,1999,Whole Year ,Sugarcane,2322,121332
Uttar Pradesh,SHRAVASTI,2000,Whole Year ,Sugarcane,3041,162256
Uttar Pradesh,SHRAVASTI,2001,Whole Year ,Sugarcane,3055,159703
Uttar Pradesh,SHRAVASTI,2002,Whole Year ,Sugarcane,3063,161873
Uttar Pradesh,SHRAVASTI,2003,Whole Year ,Sugarcane,2799,141999
Uttar Pradesh,SHRAVASTI,2004,Kharif     ,Sugarcane,2452,126896
Uttar Pradesh,SHRAVASTI,2005,Kharif     ,Sugarcane,3721,186318
Uttar Pradesh,SHRAVASTI,2006,Kharif     ,Sugarcane,3459,204510
Uttar Pradesh,SHRAVASTI,2007,Kharif     ,Sugarcane,2731,133554
Uttar Pradesh,SHRAVASTI,2008,Kharif     ,Sugarcane,2809,114648
Uttar Pradesh,SHRAVASTI,2009,Kharif     ,Sugarcane,8233,405734
Uttar Pradesh,SHRAVASTI,2010,Kharif     ,Sugarcane,6436,338885
Uttar Pradesh,SHRAVASTI,2011,Kharif     ,Sugarcane,6838,393560
Uttar Pradesh,SHRAVASTI,2012,Kharif     ,Sugarcane,7126,394448
Uttar Pradesh,SHRAVASTI,2013,Kharif     ,Sugarcane,8308,453832
Uttar Pradesh,SHRAVASTI,2014,Kharif     ,Sugarcane,7179,379471
Uttar Pradesh,SIDDHARTH NAGAR,1997,Whole Year ,Sugarcane,3968,242286
Uttar Pradesh,SIDDHARTH NAGAR,1998,Whole Year ,Sugarcane,3068,160002
Uttar Pradesh,SIDDHARTH NAGAR,1999,Whole Year ,Sugarcane,3227,177834
Uttar Pradesh,SIDDHARTH NAGAR,2000,Whole Year ,Sugarcane,3327,156535
Uttar Pradesh,SIDDHARTH NAGAR,2001,Whole Year ,Sugarcane,3117,155700
Uttar Pradesh,SIDDHARTH NAGAR,2002,Whole Year ,Sugarcane,3074,136043
Uttar Pradesh,SIDDHARTH NAGAR,2003,Whole Year ,Sugarcane,4749,264519
Uttar Pradesh,SIDDHARTH NAGAR,2004,Kharif     ,Sugarcane,5069,281370
Uttar Pradesh,SIDDHARTH NAGAR,2005,Kharif     ,Sugarcane,4749,274530
Uttar Pradesh,SIDDHARTH NAGAR,2006,Kharif     ,Sugarcane,5069,269245
Uttar Pradesh,SIDDHARTH NAGAR,2007,Kharif     ,Sugarcane,4024,207992
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif     ,Sugarcane,2249,104209
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif     ,Sugarcane,2577,131355
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif     ,Sugarcane,2343,123026
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif     ,Sugarcane,2217,124338
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Sugarcane,2231,134628
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif     ,Sugarcane,2114,130146
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Sugarcane,2377,149086
Uttar Pradesh,SITAPUR,1997,Whole Year ,Sugarcane,84364,4205039
Uttar Pradesh,SITAPUR,1998,Whole Year ,Sugarcane,84044,4482571
Uttar Pradesh,SITAPUR,1999,Whole Year ,Sugarcane,95830,5249951
Uttar Pradesh,SITAPUR,2000,Whole Year ,Sugarcane,94889,5006723
Uttar Pradesh,SITAPUR,2001,Whole Year ,Sugarcane,112345,6347493
Uttar Pradesh,SITAPUR,2002,Whole Year ,Sugarcane,128516,6397526
Uttar Pradesh,SITAPUR,2003,Whole Year ,Sugarcane,122227,5691378
Uttar Pradesh,SITAPUR,2004,Kharif     ,Sugarcane,110205,6100067
Uttar Pradesh,SITAPUR,2005,Kharif     ,Sugarcane,125376,6743724
Uttar Pradesh,SITAPUR,2006,Kharif     ,Sugarcane,137821,7645758
Uttar Pradesh,SITAPUR,2007,Kharif     ,Sugarcane,122295,6372059
Uttar Pradesh,SITAPUR,2008,Kharif     ,Sugarcane,125569,5561702
Uttar Pradesh,SITAPUR,2009,Kharif     ,Sugarcane,112607,6114560
Uttar Pradesh,SITAPUR,2010,Kharif     ,Sugarcane,120267,6065305
Uttar Pradesh,SITAPUR,2011,Kharif     ,Sugarcane,118735,6708528
Uttar Pradesh,SITAPUR,2012,Kharif     ,Sugarcane,133669,8443069
Uttar Pradesh,SITAPUR,2013,Kharif     ,Sugarcane,144143,9322593
Uttar Pradesh,SITAPUR,2014,Kharif     ,Sugarcane,148655,9903396
